#Duplication rate	Coverage
1.0	3912.0
2.0	2590.0
3.0	1777.0
4.0	1427.0
5.0	1168.0
6.0	935.0
7.0	803.0
8.0	672.0
9.0	602.0
10.0	577.0
11.0	476.0
12.0	409.0
13.0	386.0
14.0	360.0
15.0	320.0
16.0	291.0
17.0	312.0
18.0	228.0
19.0	198.0
20.0	196.0
21.0	221.0
22.0	180.0
23.0	170.0
24.0	149.0
25.0	149.0
26.0	112.0
27.0	134.0
28.0	144.0
29.0	120.0
30.0	97.0
31.0	105.0
32.0	78.0
33.0	95.0
34.0	82.0
35.0	89.0
36.0	71.0
37.0	72.0
38.0	80.0
39.0	79.0
40.0	75.0
41.0	61.0
42.0	55.0
43.0	58.0
44.0	45.0
45.0	47.0
46.0	43.0
47.0	47.0
48.0	43.0
49.0	38.0
50.0	1313.0
