#Duplication rate	Coverage
1.0	2011.0
2.0	1346.0
3.0	1086.0
4.0	835.0
5.0	696.0
6.0	602.0
7.0	544.0
8.0	448.0
9.0	431.0
10.0	416.0
11.0	343.0
12.0	306.0
13.0	295.0
14.0	297.0
15.0	233.0
16.0	272.0
17.0	235.0
18.0	212.0
19.0	223.0
20.0	193.0
21.0	211.0
22.0	177.0
23.0	179.0
24.0	155.0
25.0	137.0
26.0	155.0
27.0	142.0
28.0	158.0
29.0	132.0
30.0	120.0
31.0	126.0
32.0	122.0
33.0	122.0
34.0	118.0
35.0	119.0
36.0	93.0
37.0	99.0
38.0	111.0
39.0	108.0
40.0	101.0
41.0	93.0
42.0	81.0
43.0	96.0
44.0	84.0
45.0	104.0
46.0	93.0
47.0	87.0
48.0	65.0
49.0	71.0
50.0	8596.0
