#Duplication rate	Coverage
1.0	2422.0
2.0	1853.0
3.0	1431.0
4.0	1186.0
5.0	1019.0
6.0	845.0
7.0	800.0
8.0	652.0
9.0	591.0
10.0	581.0
11.0	565.0
12.0	512.0
13.0	517.0
14.0	425.0
15.0	425.0
16.0	380.0
17.0	383.0
18.0	338.0
19.0	317.0
20.0	299.0
21.0	274.0
22.0	296.0
23.0	278.0
24.0	261.0
25.0	215.0
26.0	222.0
27.0	242.0
28.0	211.0
29.0	211.0
30.0	202.0
31.0	201.0
32.0	176.0
33.0	163.0
34.0	196.0
35.0	166.0
36.0	164.0
37.0	138.0
38.0	136.0
39.0	116.0
40.0	120.0
41.0	135.0
42.0	147.0
43.0	115.0
44.0	127.0
45.0	134.0
46.0	120.0
47.0	96.0
48.0	108.0
49.0	102.0
50.0	5125.0
