#GC Content (%)	Sample
1.0	2.0070326423788957E-6
2.0	0.0
3.0	2.0070326423788957E-6
4.0	0.0
5.0	0.0
6.0	2.0070326423788957E-6
7.0	0.0
8.0	0.0
9.0	4.014065284757791E-6
10.0	2.0070326423788957E-6
11.0	2.0070326423788957E-6
12.0	2.0070326423788957E-6
13.0	4.014065284757791E-6
14.0	4.014065284757791E-6
15.0	4.014065284757791E-6
16.0	0.0
17.0	2.0070326423788957E-6
18.0	2.0070326423788957E-6
19.0	0.0
20.0	6.021097927136687E-6
21.0	2.0070326423788957E-6
22.0	8.028130569515583E-6
23.0	4.014065284757791E-6
24.0	1.2042195854273374E-5
25.0	1.0436569740370257E-4
26.0	6.402434129188677E-4
27.0	0.0023341789630866553
28.0	0.0024686501501260416
29.0	0.004939307332894462
30.0	0.009661855140412004
31.0	0.011849520720605
32.0	0.01839646120004496
33.0	0.030699571297827587
34.0	0.04531679003227308
35.0	0.06470071129236846
36.0	0.0948644048746809
37.0	0.09749161060355487
38.0	0.08509216293893804
39.0	0.07252011046707663
40.0	0.07227123841942167
41.0	0.07293355919140669
42.0	0.05388079831730384
43.0	0.0386393924310785
44.0	0.030920344888489267
45.0	0.032796920409113535
46.0	0.04996307059938023
47.0	0.03201618471122814
48.0	0.022938376069748398
49.0	0.012800854193092596
50.0	0.011255439058460846
51.0	0.014095390247426986
52.0	0.007945842231178047
53.0	0.00432515534432652
54.0	0.0016116472118302531
55.0	4.014065284757791E-4
56.0	3.4119554920441226E-5
57.0	2.0070326423788957E-6
58.0	4.014065284757791E-6
59.0	4.014065284757791E-6
60.0	2.0070326423788957E-6
61.0	2.0070326423788957E-6
62.0	2.0070326423788957E-6
63.0	0.0
64.0	2.0070326423788957E-6
65.0	2.0070326423788957E-6
66.0	0.0
67.0	4.014065284757791E-6
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	0.0
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	2.0070326423788957E-6
