#Duplication rate	Coverage
1.0	3064.0
2.0	1861.0
3.0	1103.0
4.0	792.0
5.0	600.0
6.0	544.0
7.0	416.0
8.0	334.0
9.0	310.0
10.0	258.0
11.0	228.0
12.0	218.0
13.0	178.0
14.0	177.0
15.0	155.0
16.0	133.0
17.0	105.0
18.0	125.0
19.0	99.0
20.0	103.0
21.0	84.0
22.0	80.0
23.0	77.0
24.0	57.0
25.0	60.0
26.0	43.0
27.0	49.0
28.0	43.0
29.0	50.0
30.0	51.0
31.0	33.0
32.0	48.0
33.0	41.0
34.0	36.0
35.0	30.0
36.0	27.0
37.0	26.0
38.0	37.0
39.0	24.0
40.0	23.0
41.0	25.0
42.0	26.0
43.0	29.0
44.0	27.0
45.0	25.0
46.0	15.0
47.0	17.0
48.0	20.0
49.0	16.0
50.0	276.0
