#Duplication rate	Coverage
1.0	442.0
2.0	265.0
3.0	184.0
4.0	157.0
5.0	105.0
6.0	98.0
7.0	84.0
8.0	79.0
9.0	59.0
10.0	59.0
11.0	43.0
12.0	56.0
13.0	36.0
14.0	38.0
15.0	28.0
16.0	33.0
17.0	24.0
18.0	24.0
19.0	31.0
20.0	33.0
21.0	28.0
22.0	24.0
23.0	16.0
24.0	18.0
25.0	17.0
26.0	16.0
27.0	11.0
28.0	19.0
29.0	15.0
30.0	14.0
31.0	10.0
32.0	13.0
33.0	9.0
34.0	14.0
35.0	13.0
36.0	9.0
37.0	12.0
38.0	12.0
39.0	14.0
40.0	9.0
41.0	10.0
42.0	12.0
43.0	9.0
44.0	11.0
45.0	6.0
46.0	3.0
47.0	8.0
48.0	13.0
49.0	6.0
50.0	395.0
