#Duplication rate	Coverage
1.0	2572.0
2.0	2175.0
3.0	1744.0
4.0	1399.0
5.0	1173.0
6.0	1025.0
7.0	923.0
8.0	705.0
9.0	683.0
10.0	591.0
11.0	560.0
12.0	532.0
13.0	433.0
14.0	420.0
15.0	399.0
16.0	366.0
17.0	343.0
18.0	337.0
19.0	314.0
20.0	321.0
21.0	296.0
22.0	270.0
23.0	232.0
24.0	245.0
25.0	213.0
26.0	204.0
27.0	217.0
28.0	205.0
29.0	193.0
30.0	177.0
31.0	174.0
32.0	165.0
33.0	191.0
34.0	174.0
35.0	140.0
36.0	155.0
37.0	164.0
38.0	138.0
39.0	109.0
40.0	141.0
41.0	131.0
42.0	135.0
43.0	114.0
44.0	103.0
45.0	112.0
46.0	105.0
47.0	108.0
48.0	118.0
49.0	77.0
50.0	5859.0
