#Duplication rate	Coverage
1.0	1115.0
2.0	1184.0
3.0	1058.0
4.0	978.0
5.0	839.0
6.0	785.0
7.0	754.0
8.0	722.0
9.0	630.0
10.0	644.0
11.0	546.0
12.0	555.0
13.0	524.0
14.0	498.0
15.0	420.0
16.0	452.0
17.0	412.0
18.0	387.0
19.0	368.0
20.0	354.0
21.0	343.0
22.0	335.0
23.0	284.0
24.0	300.0
25.0	284.0
26.0	267.0
27.0	270.0
28.0	269.0
29.0	224.0
30.0	230.0
31.0	203.0
32.0	204.0
33.0	235.0
34.0	201.0
35.0	175.0
36.0	249.0
37.0	180.0
38.0	166.0
39.0	165.0
40.0	173.0
41.0	198.0
42.0	169.0
43.0	144.0
44.0	158.0
45.0	135.0
46.0	138.0
47.0	137.0
48.0	144.0
49.0	134.0
50.0	9798.0
