#Coverage	Number of genomic locations
0.0	66.0
1.0	14.0
2.0	1.0
4.0	1.0
5.0	1.0
6.0	1.0
8.0	10.0
9.0	9.0
10.0	20.0
11.0	22.0
12.0	33.0
13.0	68.0
14.0	81.0
15.0	41.0
16.0	86.0
17.0	69.0
18.0	70.0
19.0	38.0
20.0	32.0
21.0	24.0
22.0	22.0
23.0	15.0
24.0	21.0
25.0	56.0
26.0	58.0
27.0	45.0
28.0	44.0
29.0	45.0
30.0	37.0
31.0	40.0
32.0	22.0
33.0	26.0
34.0	22.0
35.0	47.0
36.0	23.0
37.0	20.0
38.0	5.0
39.0	6.0
41.0	8.0
42.0	10.0
44.0	15.0
45.0	12.0
46.0	14.0
47.0	25.0
48.0	6.0
49.0	13.0
51.0	2.0
52.0	4.0
53.0	2.0
54.0	10.0
55.0	9.0
56.0	1.0
57.0	2.0
58.0	2.0
59.0	8.0
60.0	9.0
61.0	12.0
62.0	5.0
63.0	4.0
64.0	12.0
65.0	29.0
66.0	33.0
67.0	19.0
68.0	12.0
69.0	24.0
70.0	13.0
71.0	14.0
72.0	20.0
73.0	10.0
74.0	8.0
75.0	6.0
76.0	4.0
77.0	5.0
78.0	4.0
79.0	3.0
80.0	4.0
81.0	6.0
82.0	7.0
83.0	4.0
84.0	6.0
85.0	11.0
86.0	12.0
87.0	8.0
88.0	8.0
89.0	7.0
90.0	10.0
91.0	8.0
92.0	3.0
93.0	7.0
94.0	11.0
95.0	3.0
96.0	3.0
97.0	5.0
98.0	4.0
99.0	15.0
100.0	3.0
101.0	5.0
102.0	3.0
103.0	8.0
104.0	7.0
105.0	9.0
106.0	16.0
107.0	11.0
108.0	7.0
109.0	6.0
110.0	8.0
111.0	8.0
112.0	7.0
113.0	8.0
114.0	9.0
115.0	6.0
116.0	6.0
117.0	8.0
118.0	5.0
119.0	4.0
120.0	5.0
121.0	8.0
122.0	5.0
123.0	9.0
124.0	9.0
125.0	7.0
126.0	7.0
127.0	5.0
128.0	14.0
129.0	8.0
130.0	8.0
131.0	4.0
132.0	9.0
133.0	5.0
134.0	4.0
135.0	9.0
136.0	5.0
137.0	6.0
138.0	10.0
139.0	6.0
140.0	12.0
141.0	8.0
142.0	14.0
143.0	7.0
144.0	5.0
145.0	9.0
146.0	12.0
147.0	16.0
148.0	12.0
149.0	12.0
150.0	15.0
151.0	11.0
152.0	11.0
153.0	10.0
154.0	7.0
155.0	6.0
156.0	7.0
157.0	9.0
158.0	9.0
159.0	8.0
160.0	11.0
161.0	6.0
162.0	5.0
163.0	8.0
164.0	6.0
165.0	17.0
166.0	9.0
167.0	8.0
168.0	4.0
169.0	3.0
170.0	3.0
171.0	5.0
172.0	3.0
173.0	10.0
174.0	4.0
175.0	14.0
176.0	10.0
177.0	6.0
178.0	9.0
179.0	12.0
180.0	16.0
181.0	7.0
182.0	9.0
183.0	8.0
184.0	8.0
185.0	13.0
186.0	7.0
187.0	11.0
188.0	11.0
189.0	4.0
190.0	16.0
191.0	9.0
192.0	14.0
193.0	8.0
194.0	15.0
195.0	6.0
196.0	10.0
197.0	4.0
198.0	6.0
199.0	5.0
200.0	6.0
201.0	5.0
202.0	9.0
203.0	11.0
204.0	10.0
205.0	10.0
206.0	10.0
207.0	16.0
208.0	12.0
209.0	10.0
210.0	6.0
211.0	5.0
212.0	10.0
213.0	3.0
214.0	4.0
215.0	5.0
216.0	5.0
217.0	5.0
218.0	10.0
219.0	4.0
220.0	7.0
221.0	3.0
222.0	3.0
223.0	5.0
224.0	2.0
225.0	2.0
226.0	6.0
