#Duplication rate	Coverage
1.0	5302.0
2.0	2668.0
3.0	1494.0
4.0	970.0
5.0	670.0
6.0	487.0
7.0	370.0
8.0	286.0
9.0	219.0
10.0	189.0
11.0	170.0
12.0	124.0
13.0	89.0
14.0	79.0
15.0	79.0
16.0	66.0
17.0	64.0
18.0	55.0
19.0	49.0
20.0	49.0
21.0	36.0
22.0	36.0
23.0	29.0
24.0	29.0
25.0	25.0
26.0	22.0
27.0	16.0
28.0	16.0
29.0	20.0
30.0	10.0
31.0	12.0
32.0	9.0
33.0	13.0
34.0	15.0
35.0	12.0
36.0	8.0
37.0	10.0
38.0	4.0
39.0	7.0
40.0	6.0
41.0	6.0
42.0	2.0
43.0	6.0
44.0	1.0
45.0	6.0
46.0	8.0
47.0	2.0
48.0	3.0
49.0	5.0
50.0	79.0
