#Duplication rate	Coverage
1.0	4339.0
2.0	2267.0
3.0	1340.0
4.0	943.0
5.0	743.0
6.0	526.0
7.0	475.0
8.0	383.0
9.0	308.0
10.0	308.0
11.0	232.0
12.0	235.0
13.0	202.0
14.0	167.0
15.0	142.0
16.0	148.0
17.0	118.0
18.0	118.0
19.0	118.0
20.0	84.0
21.0	90.0
22.0	72.0
23.0	70.0
24.0	55.0
25.0	61.0
26.0	69.0
27.0	41.0
28.0	39.0
29.0	39.0
30.0	38.0
31.0	40.0
32.0	37.0
33.0	27.0
34.0	29.0
35.0	33.0
36.0	33.0
37.0	30.0
38.0	23.0
39.0	23.0
40.0	22.0
41.0	24.0
42.0	28.0
43.0	22.0
44.0	23.0
45.0	22.0
46.0	22.0
47.0	15.0
48.0	16.0
49.0	17.0
50.0	440.0
