#Duplication rate	Coverage
1.0	3382.0
2.0	2296.0
3.0	1673.0
4.0	1339.0
5.0	1061.0
6.0	909.0
7.0	847.0
8.0	773.0
9.0	650.0
10.0	612.0
11.0	495.0
12.0	449.0
13.0	448.0
14.0	408.0
15.0	403.0
16.0	308.0
17.0	288.0
18.0	278.0
19.0	290.0
20.0	247.0
21.0	233.0
22.0	261.0
23.0	194.0
24.0	215.0
25.0	194.0
26.0	169.0
27.0	166.0
28.0	167.0
29.0	139.0
30.0	154.0
31.0	157.0
32.0	119.0
33.0	121.0
34.0	112.0
35.0	115.0
36.0	121.0
37.0	88.0
38.0	103.0
39.0	101.0
40.0	91.0
41.0	87.0
42.0	66.0
43.0	71.0
44.0	83.0
45.0	72.0
46.0	68.0
47.0	66.0
48.0	71.0
49.0	63.0
50.0	2418.0
