#Duplication rate	Coverage
1.0	1770.0
2.0	1838.0
3.0	1372.0
4.0	1580.0
5.0	1416.0
6.0	1444.0
7.0	1314.0
8.0	1368.0
9.0	1139.0
10.0	1140.0
11.0	1033.0
12.0	964.0
13.0	837.0
14.0	771.0
15.0	657.0
16.0	636.0
17.0	527.0
18.0	524.0
19.0	441.0
20.0	405.0
21.0	355.0
22.0	319.0
23.0	314.0
24.0	236.0
25.0	221.0
26.0	217.0
27.0	193.0
28.0	209.0
29.0	160.0
30.0	130.0
31.0	130.0
32.0	118.0
33.0	110.0
34.0	94.0
35.0	81.0
36.0	54.0
37.0	76.0
38.0	61.0
39.0	60.0
40.0	54.0
41.0	37.0
42.0	51.0
43.0	40.0
44.0	44.0
45.0	34.0
46.0	27.0
47.0	34.0
48.0	14.0
49.0	36.0
50.0	1195.0
