#Duplication rate	Coverage
1.0	498.0
2.0	461.0
3.0	425.0
4.0	409.0
5.0	403.0
6.0	368.0
7.0	343.0
8.0	360.0
9.0	298.0
10.0	322.0
11.0	258.0
12.0	270.0
13.0	281.0
14.0	218.0
15.0	249.0
16.0	254.0
17.0	245.0
18.0	206.0
19.0	223.0
20.0	200.0
21.0	206.0
22.0	190.0
23.0	203.0
24.0	192.0
25.0	188.0
26.0	193.0
27.0	181.0
28.0	176.0
29.0	144.0
30.0	174.0
31.0	151.0
32.0	154.0
33.0	170.0
34.0	123.0
35.0	117.0
36.0	135.0
37.0	134.0
38.0	151.0
39.0	132.0
40.0	113.0
41.0	126.0
42.0	134.0
43.0	119.0
44.0	119.0
45.0	120.0
46.0	109.0
47.0	105.0
48.0	106.0
49.0	89.0
50.0	18503.0
