#Duplication rate	Coverage
1.0	774.0
2.0	786.0
3.0	651.0
4.0	688.0
5.0	670.0
6.0	655.0
7.0	691.0
8.0	665.0
9.0	673.0
10.0	668.0
11.0	661.0
12.0	601.0
13.0	655.0
14.0	596.0
15.0	671.0
16.0	660.0
17.0	565.0
18.0	574.0
19.0	564.0
20.0	561.0
21.0	587.0
22.0	565.0
23.0	544.0
24.0	528.0
25.0	459.0
26.0	449.0
27.0	486.0
28.0	398.0
29.0	449.0
30.0	437.0
31.0	403.0
32.0	388.0
33.0	383.0
34.0	370.0
35.0	340.0
36.0	355.0
37.0	321.0
38.0	285.0
39.0	289.0
40.0	289.0
41.0	278.0
42.0	280.0
43.0	220.0
44.0	244.0
45.0	201.0
46.0	244.0
47.0	210.0
48.0	185.0
49.0	207.0
50.0	5080.0
