#Duplication rate	Coverage
1.0	523.0
2.0	598.0
3.0	550.0
4.0	553.0
5.0	540.0
6.0	682.0
7.0	630.0
8.0	653.0
9.0	685.0
10.0	711.0
11.0	719.0
12.0	687.0
13.0	726.0
14.0	696.0
15.0	699.0
16.0	719.0
17.0	726.0
18.0	621.0
19.0	670.0
20.0	663.0
21.0	608.0
22.0	668.0
23.0	612.0
24.0	569.0
25.0	520.0
26.0	579.0
27.0	519.0
28.0	519.0
29.0	481.0
30.0	442.0
31.0	442.0
32.0	433.0
33.0	411.0
34.0	430.0
35.0	356.0
36.0	375.0
37.0	299.0
38.0	328.0
39.0	297.0
40.0	289.0
41.0	272.0
42.0	257.0
43.0	242.0
44.0	221.0
45.0	239.0
46.0	242.0
47.0	179.0
48.0	218.0
49.0	184.0
50.0	4853.0
