#Duplication rate	Coverage
1.0	3130.0
2.0	2226.0
3.0	1509.0
4.0	1257.0
5.0	963.0
6.0	824.0
7.0	667.0
8.0	608.0
9.0	525.0
10.0	513.0
11.0	442.0
12.0	415.0
13.0	390.0
14.0	384.0
15.0	324.0
16.0	325.0
17.0	272.0
18.0	284.0
19.0	246.0
20.0	214.0
21.0	200.0
22.0	198.0
23.0	204.0
24.0	184.0
25.0	182.0
26.0	174.0
27.0	155.0
28.0	159.0
29.0	159.0
30.0	145.0
31.0	127.0
32.0	143.0
33.0	119.0
34.0	140.0
35.0	108.0
36.0	118.0
37.0	96.0
38.0	99.0
39.0	84.0
40.0	85.0
41.0	98.0
42.0	86.0
43.0	82.0
44.0	70.0
45.0	70.0
46.0	65.0
47.0	72.0
48.0	65.0
49.0	58.0
50.0	1437.0
