#Duplication rate	Coverage
1.0	820.0
2.0	549.0
3.0	284.0
4.0	266.0
5.0	160.0
6.0	124.0
7.0	110.0
8.0	88.0
9.0	58.0
10.0	68.0
11.0	44.0
12.0	46.0
13.0	38.0
14.0	39.0
15.0	22.0
16.0	23.0
17.0	21.0
18.0	22.0
19.0	15.0
20.0	16.0
21.0	18.0
22.0	16.0
23.0	16.0
24.0	11.0
25.0	9.0
26.0	9.0
27.0	5.0
28.0	7.0
29.0	8.0
30.0	6.0
31.0	3.0
32.0	4.0
33.0	3.0
34.0	3.0
35.0	8.0
36.0	7.0
37.0	4.0
38.0	2.0
39.0	1.0
40.0	1.0
41.0	3.0
42.0	0.0
43.0	1.0
44.0	2.0
45.0	4.0
46.0	3.0
47.0	4.0
48.0	1.0
49.0	3.0
50.0	27.0
