#Coverage	Number of genomic locations
0.0	113.0
1.0	117.0
2.0	250.0
3.0	197.0
4.0	299.0
5.0	402.0
6.0	618.0
7.0	736.0
8.0	1116.0
9.0	1084.0
10.0	1367.0
11.0	1487.0
12.0	1837.0
13.0	1881.0
14.0	2040.0
15.0	2170.0
16.0	1887.0
17.0	1842.0
18.0	1456.0
19.0	1248.0
20.0	1147.0
21.0	1014.0
22.0	1029.0
23.0	851.0
24.0	864.0
25.0	608.0
26.0	511.0
27.0	355.0
28.0	330.0
29.0	223.0
30.0	156.0
31.0	143.0
32.0	113.0
33.0	122.0
34.0	65.0
35.0	73.0
36.0	52.0
37.0	28.0
38.0	5.0
39.0	21.0
40.0	5.0
41.0	7.0
55.0	1.0
63.0	1.0
69.0	1.0
75.0	1.0
79.0	2.0
84.0	1.0
90.0	1.0
95.0	1.0
103.0	1.0
113.0	1.0
127.0	1.0
144.0	1.0
147.0	2.0
148.0	1.0
149.0	1.0
150.0	1.0
155.0	1.0
158.0	1.0
160.0	1.0
163.0	1.0
164.0	1.0
168.0	1.0
171.0	1.0
172.0	1.0
177.0	1.0
181.0	1.0
184.0	1.0
188.0	2.0
189.0	3.0
