#Duplication rate	Coverage
1.0	4734.0
2.0	2598.0
3.0	1772.0
4.0	1275.0
5.0	941.0
6.0	687.0
7.0	641.0
8.0	514.0
9.0	418.0
10.0	335.0
11.0	325.0
12.0	271.0
13.0	216.0
14.0	199.0
15.0	190.0
16.0	157.0
17.0	136.0
18.0	130.0
19.0	118.0
20.0	109.0
21.0	84.0
22.0	90.0
23.0	86.0
24.0	75.0
25.0	63.0
26.0	53.0
27.0	70.0
28.0	63.0
29.0	51.0
30.0	46.0
31.0	48.0
32.0	37.0
33.0	43.0
34.0	34.0
35.0	39.0
36.0	29.0
37.0	35.0
38.0	27.0
39.0	26.0
40.0	32.0
41.0	25.0
42.0	23.0
43.0	18.0
44.0	20.0
45.0	21.0
46.0	15.0
47.0	16.0
48.0	12.0
49.0	19.0
50.0	401.0
