#Duplication rate	Coverage
1.0	362.0
2.0	186.0
3.0	118.0
4.0	102.0
5.0	68.0
6.0	50.0
7.0	59.0
8.0	51.0
9.0	46.0
10.0	41.0
11.0	38.0
12.0	28.0
13.0	27.0
14.0	24.0
15.0	22.0
16.0	22.0
17.0	19.0
18.0	25.0
19.0	18.0
20.0	13.0
21.0	14.0
22.0	10.0
23.0	25.0
24.0	12.0
25.0	14.0
26.0	13.0
27.0	7.0
28.0	14.0
29.0	18.0
30.0	13.0
31.0	7.0
32.0	9.0
33.0	11.0
34.0	4.0
35.0	2.0
36.0	11.0
37.0	6.0
38.0	9.0
39.0	6.0
40.0	5.0
41.0	2.0
42.0	10.0
43.0	10.0
44.0	8.0
45.0	4.0
46.0	12.0
47.0	4.0
48.0	2.0
49.0	4.0
50.0	448.0
