#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	4.2526047203912395E-5
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	0.0
24.0	0.0
25.0	4.2526047203912395E-5
26.0	2.1263023601956197E-4
27.0	0.0011482032745056348
28.0	9.780990856899851E-4
29.0	0.0032745056347012547
30.0	0.008887943865617691
31.0	0.018413778439294065
32.0	0.02657877950244525
33.0	0.039081437380395496
34.0	0.061875398681692534
35.0	0.0778651924303636
36.0	0.08454178184137784
37.0	0.09823516904103761
38.0	0.09355730384860728
39.0	0.09032532426110994
40.0	0.0840314692749309
41.0	0.073782691898788
42.0	0.06068466935998299
43.0	0.03976185413565809
44.0	0.023687008292579203
45.0	0.020369976610674037
46.0	0.017137997023176695
47.0	0.017308101211992347
48.0	0.01454390814373804
49.0	0.010759089942589836
50.0	0.011992345311503297
51.0	0.011992345311503295
52.0	0.0054433340421007875
53.0	0.00229640654901127
54.0	9.780990856899851E-4
55.0	0.0
56.0	0.0
57.0	0.0
58.0	0.0
59.0	0.0
60.0	4.2526047203912395E-5
61.0	0.0
62.0	0.0
63.0	0.0
64.0	0.0
65.0	0.0
66.0	0.0
67.0	4.2526047203912395E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	8.505209440782479E-5
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
