#Duplication rate	Coverage
1.0	796.0
2.0	609.0
3.0	517.0
4.0	493.0
5.0	438.0
6.0	408.0
7.0	388.0
8.0	400.0
9.0	323.0
10.0	300.0
11.0	308.0
12.0	269.0
13.0	246.0
14.0	269.0
15.0	257.0
16.0	257.0
17.0	210.0
18.0	226.0
19.0	229.0
20.0	215.0
21.0	228.0
22.0	184.0
23.0	208.0
24.0	180.0
25.0	211.0
26.0	182.0
27.0	141.0
28.0	180.0
29.0	161.0
30.0	151.0
31.0	134.0
32.0	124.0
33.0	171.0
34.0	133.0
35.0	125.0
36.0	126.0
37.0	119.0
38.0	135.0
39.0	158.0
40.0	134.0
41.0	119.0
42.0	115.0
43.0	118.0
44.0	126.0
45.0	103.0
46.0	121.0
47.0	114.0
48.0	117.0
49.0	107.0
50.0	16875.0
