#Duplication rate	Coverage
1.0	3120.0
2.0	2447.0
3.0	1613.0
4.0	1379.0
5.0	1090.0
6.0	920.0
7.0	801.0
8.0	749.0
9.0	701.0
10.0	556.0
11.0	472.0
12.0	421.0
13.0	469.0
14.0	414.0
15.0	391.0
16.0	327.0
17.0	334.0
18.0	291.0
19.0	326.0
20.0	217.0
21.0	262.0
22.0	250.0
23.0	251.0
24.0	215.0
25.0	187.0
26.0	195.0
27.0	170.0
28.0	172.0
29.0	179.0
30.0	188.0
31.0	142.0
32.0	136.0
33.0	126.0
34.0	145.0
35.0	168.0
36.0	123.0
37.0	118.0
38.0	111.0
39.0	95.0
40.0	108.0
41.0	98.0
42.0	96.0
43.0	85.0
44.0	94.0
45.0	93.0
46.0	78.0
47.0	68.0
48.0	73.0
49.0	69.0
50.0	1788.0
