#Insert size (bp)	insert size
2.0	10.0
3.0	20.0
5.0	3.0
9.0	2.0
10.0	1.0
12.0	1.0
13.0	16.0
14.0	6.0
15.0	17.0
16.0	11.0
17.0	21.0
18.0	45.0
19.0	2232.0
20.0	943.0
21.0	795.0
22.0	1140.0
23.0	397.0
24.0	3414.0
25.0	1043.0
26.0	1791.0
27.0	4471.0
28.0	5440.0
29.0	2971.0
30.0	2188.0
31.0	105.0
32.0	18.0
33.0	573.0
34.0	185.0
35.0	9.0
36.0	2.0
37.0	1.0
38.0	1.0
129.0	1.0
131.0	1.0
133.0	1.0
169.0	1.0
172.0	2.0
175.0	1.0
179.0	2.0
189.0	1.0
204.0	1.0
225.0	1.0
234.0	2.0
248.0	1.0
277.0	1.0
290.0	1.0
307.0	1.0
345.0	1.0
346.0	2.0
347.0	2.0
348.0	11.0
349.0	11.0
350.0	6.0
351.0	74.0
352.0	191.0
353.0	1338.0
354.0	422.0
355.0	58.0
356.0	36.0
357.0	26.0
358.0	37.0
359.0	15.0
360.0	3.0
361.0	2.0
362.0	2.0
363.0	1.0
367.0	2.0
368.0	1.0
369.0	1.0
370.0	3.0
371.0	3.0
372.0	4.0
373.0	3.0
374.0	2.0
375.0	4.0
376.0	2.0
377.0	2.0
378.0	1.0
379.0	1.0
380.0	2.0
381.0	3.0
391.0	1.0
392.0	1.0
393.0	10.0
394.0	14.0
395.0	12.0
396.0	32.0
397.0	18.0
398.0	12.0
399.0	80.0
400.0	212.0
401.0	77.0
402.0	454.0
403.0	1741.0
404.0	164.0
405.0	5.0
511.0	1.0
524.0	9.0
525.0	1.0
573.0	1.0
577.0	3.0
578.0	1.0
614.0	1.0
633.0	1.0
634.0	1.0
635.0	1.0
813.0	5.0
816.0	1.0
817.0	1.0
818.0	1.0
849.0	1.0
984.0	1.0
985.0	4.0
986.0	109.0
987.0	44.0
988.0	435.0
989.0	4.0
990.0	8.0
991.0	1.0
992.0	8.0
993.0	1.0
994.0	1.0
995.0	1.0
1023.0	117.0
1024.0	377.0
1025.0	165.0
1026.0	60.0
