#Duplication rate	Coverage
1.0	3927.0
2.0	2847.0
3.0	2020.0
4.0	1551.0
5.0	1290.0
6.0	1050.0
7.0	874.0
8.0	831.0
9.0	630.0
10.0	664.0
11.0	540.0
12.0	485.0
13.0	421.0
14.0	398.0
15.0	356.0
16.0	320.0
17.0	300.0
18.0	225.0
19.0	253.0
20.0	235.0
21.0	220.0
22.0	194.0
23.0	169.0
24.0	139.0
25.0	143.0
26.0	146.0
27.0	130.0
28.0	119.0
29.0	129.0
30.0	116.0
31.0	84.0
32.0	104.0
33.0	88.0
34.0	87.0
35.0	82.0
36.0	80.0
37.0	77.0
38.0	78.0
39.0	71.0
40.0	52.0
41.0	65.0
42.0	53.0
43.0	62.0
44.0	42.0
45.0	47.0
46.0	53.0
47.0	42.0
48.0	38.0
49.0	31.0
50.0	2098.0
