#Coverage	Number of genomic locations
0.0	524.0
1.0	834.0
2.0	1649.0
3.0	2342.0
4.0	3476.0
5.0	3823.0
6.0	3661.0
7.0	2806.0
8.0	2131.0
9.0	1875.0
10.0	1869.0
11.0	1388.0
12.0	1127.0
13.0	903.0
14.0	557.0
15.0	352.0
16.0	295.0
17.0	105.0
18.0	32.0
19.0	21.0
20.0	35.0
21.0	41.0
22.0	23.0
29.0	1.0
30.0	1.0
34.0	1.0
37.0	1.0
41.0	1.0
47.0	1.0
48.0	1.0
50.0	1.0
51.0	1.0
56.0	1.0
58.0	1.0
62.0	1.0
69.0	1.0
85.0	1.0
87.0	1.0
88.0	5.0
92.0	1.0
93.0	2.0
94.0	2.0
97.0	1.0
99.0	2.0
100.0	1.0
101.0	1.0
104.0	1.0
105.0	3.0
