#Duplication rate	Coverage
1.0	3859.0
2.0	2591.0
3.0	1825.0
4.0	1435.0
5.0	1126.0
6.0	870.0
7.0	850.0
8.0	720.0
9.0	559.0
10.0	551.0
11.0	473.0
12.0	442.0
13.0	397.0
14.0	350.0
15.0	351.0
16.0	275.0
17.0	279.0
18.0	259.0
19.0	255.0
20.0	251.0
21.0	199.0
22.0	178.0
23.0	171.0
24.0	148.0
25.0	153.0
26.0	140.0
27.0	135.0
28.0	147.0
29.0	146.0
30.0	108.0
31.0	127.0
32.0	102.0
33.0	105.0
34.0	84.0
35.0	93.0
36.0	73.0
37.0	97.0
38.0	65.0
39.0	67.0
40.0	73.0
41.0	59.0
42.0	58.0
43.0	65.0
44.0	53.0
45.0	56.0
46.0	50.0
47.0	51.0
48.0	37.0
49.0	55.0
50.0	863.0
