#Coverage (X)	Coverage
1.0	99.18402835835869
2.0	98.88305521185166
3.0	97.95338260375213
4.0	95.3683576898639
5.0	91.17145436912685
6.0	87.08156372270341
7.0	80.68086814032037
8.0	73.77520650101997
9.0	66.95314851352707
10.0	60.08092833494967
11.0	53.4862722803732
12.0	46.279637494565755
13.0	40.45747918269069
14.0	33.280941711533956
15.0	27.498913152526498
16.0	22.185065043641103
17.0	18.068421228639266
18.0	14.807878808146341
19.0	12.473664849680631
20.0	9.9354579808046
21.0	7.755074741664714
22.0	6.367254121660039
23.0	5.357322007825303
24.0	4.474467444737982
25.0	3.8257031067116998
26.0	3.2772631508544237
27.0	2.8191151389492575
28.0	2.444570778851613
29.0	2.009831789452562
30.0	1.6586964518610188
31.0	1.3410025749924728
32.0	1.1503862488713423
33.0	0.9564257766779178
34.0	0.6554526301708847
35.0	0.5149984951342645
36.0	0.34444704544694105
37.0	0.26753168578403574
38.0	0.16051901147042713
39.0	0.12707755074742977
40.0	0.11370096645822514
41.0	0.11370096645822514
42.0	0.11370096645822514
43.0	0.11370096645822514
44.0	0.11370096645822514
45.0	0.11370096645822514
46.0	0.11370096645822514
47.0	0.11370096645822514
48.0	0.11370096645822514
49.0	0.11370096645822514
50.0	0.11370096645822514
51.0	0.11370096645822514
