#Duplication rate	Coverage
1.0	3330.0
2.0	2094.0
3.0	1310.0
4.0	995.0
5.0	745.0
6.0	592.0
7.0	476.0
8.0	445.0
9.0	364.0
10.0	307.0
11.0	285.0
12.0	267.0
13.0	229.0
14.0	200.0
15.0	179.0
16.0	176.0
17.0	145.0
18.0	119.0
19.0	108.0
20.0	115.0
21.0	111.0
22.0	105.0
23.0	93.0
24.0	76.0
25.0	86.0
26.0	81.0
27.0	59.0
28.0	59.0
29.0	75.0
30.0	45.0
31.0	46.0
32.0	50.0
33.0	51.0
34.0	31.0
35.0	56.0
36.0	43.0
37.0	35.0
38.0	26.0
39.0	34.0
40.0	41.0
41.0	33.0
42.0	20.0
43.0	21.0
44.0	27.0
45.0	19.0
46.0	22.0
47.0	19.0
48.0	14.0
49.0	22.0
50.0	344.0
