#Duplication rate	Coverage
1.0	4110.0
2.0	2729.0
3.0	1849.0
4.0	1367.0
5.0	1076.0
6.0	950.0
7.0	816.0
8.0	715.0
9.0	646.0
10.0	559.0
11.0	469.0
12.0	428.0
13.0	392.0
14.0	335.0
15.0	283.0
16.0	289.0
17.0	254.0
18.0	255.0
19.0	223.0
20.0	199.0
21.0	182.0
22.0	181.0
23.0	180.0
24.0	176.0
25.0	146.0
26.0	144.0
27.0	128.0
28.0	132.0
29.0	118.0
30.0	99.0
31.0	105.0
32.0	102.0
33.0	105.0
34.0	88.0
35.0	86.0
36.0	86.0
37.0	86.0
38.0	58.0
39.0	68.0
40.0	56.0
41.0	61.0
42.0	41.0
43.0	55.0
44.0	45.0
45.0	44.0
46.0	45.0
47.0	42.0
48.0	44.0
49.0	32.0
50.0	809.0
