#Duplication rate	Coverage
1.0	2046.0
2.0	1069.0
3.0	723.0
4.0	462.0
5.0	380.0
6.0	314.0
7.0	273.0
8.0	213.0
9.0	182.0
10.0	159.0
11.0	144.0
12.0	101.0
13.0	107.0
14.0	92.0
15.0	90.0
16.0	87.0
17.0	65.0
18.0	62.0
19.0	46.0
20.0	62.0
21.0	51.0
22.0	43.0
23.0	41.0
24.0	53.0
25.0	28.0
26.0	24.0
27.0	29.0
28.0	28.0
29.0	36.0
30.0	20.0
31.0	27.0
32.0	18.0
33.0	21.0
34.0	21.0
35.0	15.0
36.0	15.0
37.0	21.0
38.0	12.0
39.0	14.0
40.0	15.0
41.0	14.0
42.0	9.0
43.0	13.0
44.0	14.0
45.0	16.0
46.0	13.0
47.0	11.0
48.0	11.0
49.0	8.0
50.0	346.0
