#Duplication rate	Coverage
1.0	3002.0
2.0	2397.0
3.0	1904.0
4.0	1491.0
5.0	1285.0
6.0	1057.0
7.0	857.0
8.0	789.0
9.0	724.0
10.0	600.0
11.0	617.0
12.0	554.0
13.0	468.0
14.0	406.0
15.0	404.0
16.0	396.0
17.0	357.0
18.0	330.0
19.0	296.0
20.0	295.0
21.0	288.0
22.0	276.0
23.0	211.0
24.0	250.0
25.0	202.0
26.0	207.0
27.0	196.0
28.0	160.0
29.0	174.0
30.0	171.0
31.0	160.0
32.0	124.0
33.0	149.0
34.0	133.0
35.0	150.0
36.0	125.0
37.0	118.0
38.0	112.0
39.0	102.0
40.0	110.0
41.0	112.0
42.0	105.0
43.0	104.0
44.0	99.0
45.0	100.0
46.0	110.0
47.0	93.0
48.0	80.0
49.0	85.0
50.0	4324.0
