#Duplication rate	Coverage
1.0	3816.0
2.0	2153.0
3.0	1421.0
4.0	1090.0
5.0	899.0
6.0	760.0
7.0	641.0
8.0	508.0
9.0	463.0
10.0	422.0
11.0	383.0
12.0	355.0
13.0	322.0
14.0	283.0
15.0	251.0
16.0	236.0
17.0	202.0
18.0	206.0
19.0	209.0
20.0	185.0
21.0	172.0
22.0	149.0
23.0	119.0
24.0	149.0
25.0	125.0
26.0	110.0
27.0	114.0
28.0	90.0
29.0	102.0
30.0	88.0
31.0	78.0
32.0	102.0
33.0	82.0
34.0	89.0
35.0	87.0
36.0	61.0
37.0	81.0
38.0	61.0
39.0	65.0
40.0	58.0
41.0	68.0
42.0	57.0
43.0	57.0
44.0	43.0
45.0	34.0
46.0	60.0
47.0	44.0
48.0	47.0
49.0	48.0
50.0	2159.0
