#Duplication rate	Coverage
1.0	3101.0
2.0	1105.0
3.0	611.0
4.0	366.0
5.0	257.0
6.0	166.0
7.0	124.0
8.0	117.0
9.0	90.0
10.0	79.0
11.0	54.0
12.0	59.0
13.0	49.0
14.0	48.0
15.0	28.0
16.0	27.0
17.0	21.0
18.0	36.0
19.0	15.0
20.0	17.0
21.0	18.0
22.0	20.0
23.0	19.0
24.0	16.0
25.0	14.0
26.0	11.0
27.0	8.0
28.0	11.0
29.0	13.0
30.0	6.0
31.0	11.0
32.0	18.0
33.0	10.0
34.0	9.0
35.0	5.0
36.0	7.0
37.0	10.0
38.0	9.0
39.0	7.0
40.0	11.0
41.0	6.0
42.0	2.0
43.0	6.0
44.0	9.0
45.0	3.0
46.0	3.0
47.0	8.0
48.0	4.0
49.0	7.0
50.0	217.0
