#Duplication rate	Coverage
1.0	4330.0
2.0	2820.0
3.0	2089.0
4.0	1514.0
5.0	1205.0
6.0	993.0
7.0	750.0
8.0	706.0
9.0	590.0
10.0	564.0
11.0	506.0
12.0	423.0
13.0	402.0
14.0	366.0
15.0	337.0
16.0	313.0
17.0	291.0
18.0	226.0
19.0	228.0
20.0	202.0
21.0	209.0
22.0	176.0
23.0	162.0
24.0	160.0
25.0	135.0
26.0	152.0
27.0	95.0
28.0	112.0
29.0	101.0
30.0	112.0
31.0	84.0
32.0	76.0
33.0	78.0
34.0	71.0
35.0	67.0
36.0	64.0
37.0	63.0
38.0	36.0
39.0	43.0
40.0	53.0
41.0	43.0
42.0	48.0
43.0	40.0
44.0	48.0
45.0	36.0
46.0	36.0
47.0	32.0
48.0	25.0
49.0	27.0
50.0	1764.0
