#Duplication rate	Coverage
1.0	4219.0
2.0	2510.0
3.0	1676.0
4.0	1193.0
5.0	987.0
6.0	817.0
7.0	675.0
8.0	540.0
9.0	461.0
10.0	422.0
11.0	299.0
12.0	302.0
13.0	258.0
14.0	266.0
15.0	228.0
16.0	214.0
17.0	182.0
18.0	154.0
19.0	150.0
20.0	135.0
21.0	139.0
22.0	106.0
23.0	102.0
24.0	100.0
25.0	86.0
26.0	91.0
27.0	95.0
28.0	83.0
29.0	69.0
30.0	78.0
31.0	69.0
32.0	59.0
33.0	51.0
34.0	49.0
35.0	64.0
36.0	48.0
37.0	46.0
38.0	34.0
39.0	44.0
40.0	40.0
41.0	35.0
42.0	39.0
43.0	38.0
44.0	43.0
45.0	26.0
46.0	32.0
47.0	27.0
48.0	14.0
49.0	26.0
50.0	853.0
