#Duplication rate	Coverage
1.0	3901.0
2.0	2518.0
3.0	1821.0
4.0	1397.0
5.0	1157.0
6.0	933.0
7.0	783.0
8.0	672.0
9.0	567.0
10.0	523.0
11.0	474.0
12.0	394.0
13.0	366.0
14.0	378.0
15.0	330.0
16.0	302.0
17.0	262.0
18.0	231.0
19.0	215.0
20.0	213.0
21.0	197.0
22.0	215.0
23.0	167.0
24.0	177.0
25.0	151.0
26.0	136.0
27.0	134.0
28.0	158.0
29.0	127.0
30.0	149.0
31.0	96.0
32.0	105.0
33.0	95.0
34.0	90.0
35.0	80.0
36.0	101.0
37.0	74.0
38.0	75.0
39.0	72.0
40.0	64.0
41.0	69.0
42.0	48.0
43.0	60.0
44.0	47.0
45.0	53.0
46.0	60.0
47.0	41.0
48.0	48.0
49.0	43.0
50.0	993.0
