#Duplication rate	Coverage
1.0	1139.0
2.0	944.0
3.0	432.0
4.0	493.0
5.0	315.0
6.0	363.0
7.0	278.0
8.0	285.0
9.0	208.0
10.0	211.0
11.0	149.0
12.0	159.0
13.0	124.0
14.0	149.0
15.0	119.0
16.0	130.0
17.0	107.0
18.0	114.0
19.0	90.0
20.0	100.0
21.0	70.0
22.0	78.0
23.0	72.0
24.0	87.0
25.0	53.0
26.0	45.0
27.0	58.0
28.0	53.0
29.0	44.0
30.0	50.0
31.0	46.0
32.0	39.0
33.0	47.0
34.0	48.0
35.0	47.0
36.0	47.0
37.0	46.0
38.0	35.0
39.0	29.0
40.0	32.0
41.0	31.0
42.0	29.0
43.0	24.0
44.0	30.0
45.0	33.0
46.0	30.0
47.0	30.0
48.0	25.0
49.0	19.0
50.0	701.0
