#Duplication rate	Coverage
1.0	2333.0
2.0	1625.0
3.0	823.0
4.0	735.0
5.0	492.0
6.0	398.0
7.0	314.0
8.0	304.0
9.0	200.0
10.0	189.0
11.0	166.0
12.0	155.0
13.0	141.0
14.0	124.0
15.0	115.0
16.0	95.0
17.0	87.0
18.0	67.0
19.0	63.0
20.0	71.0
21.0	49.0
22.0	52.0
23.0	53.0
24.0	51.0
25.0	28.0
26.0	46.0
27.0	41.0
28.0	24.0
29.0	25.0
30.0	28.0
31.0	26.0
32.0	19.0
33.0	17.0
34.0	30.0
35.0	19.0
36.0	14.0
37.0	18.0
38.0	15.0
39.0	20.0
40.0	15.0
41.0	10.0
42.0	10.0
43.0	12.0
44.0	9.0
45.0	13.0
46.0	9.0
47.0	9.0
48.0	5.0
49.0	10.0
50.0	121.0
