#Duplication rate	Coverage
1.0	1243.0
2.0	719.0
3.0	529.0
4.0	463.0
5.0	336.0
6.0	324.0
7.0	254.0
8.0	273.0
9.0	236.0
10.0	186.0
11.0	198.0
12.0	153.0
13.0	169.0
14.0	162.0
15.0	128.0
16.0	142.0
17.0	129.0
18.0	101.0
19.0	108.0
20.0	96.0
21.0	85.0
22.0	86.0
23.0	82.0
24.0	78.0
25.0	66.0
26.0	82.0
27.0	65.0
28.0	61.0
29.0	59.0
30.0	48.0
31.0	53.0
32.0	43.0
33.0	42.0
34.0	52.0
35.0	47.0
36.0	43.0
37.0	30.0
38.0	32.0
39.0	41.0
40.0	42.0
41.0	36.0
42.0	34.0
43.0	31.0
44.0	25.0
45.0	36.0
46.0	20.0
47.0	31.0
48.0	28.0
49.0	21.0
50.0	683.0
