#Duplication rate	Coverage
1.0	4317.0
2.0	2424.0
3.0	1526.0
4.0	1100.0
5.0	868.0
6.0	694.0
7.0	548.0
8.0	420.0
9.0	366.0
10.0	287.0
11.0	253.0
12.0	205.0
13.0	172.0
14.0	153.0
15.0	134.0
16.0	103.0
17.0	93.0
18.0	104.0
19.0	69.0
20.0	58.0
21.0	38.0
22.0	50.0
23.0	30.0
24.0	28.0
25.0	21.0
26.0	29.0
27.0	27.0
28.0	14.0
29.0	16.0
30.0	21.0
31.0	11.0
32.0	12.0
33.0	6.0
34.0	8.0
35.0	8.0
36.0	7.0
37.0	2.0
38.0	5.0
39.0	5.0
40.0	1.0
41.0	1.0
42.0	1.0
43.0	2.0
44.0	1.0
45.0	2.0
46.0	1.0
47.0	0.0
48.0	1.0
49.0	2.0
50.0	3.0
