#Duplication rate	Coverage
1.0	1005.0
2.0	834.0
3.0	660.0
4.0	536.0
5.0	484.0
6.0	454.0
7.0	392.0
8.0	394.0
9.0	360.0
10.0	339.0
11.0	263.0
12.0	341.0
13.0	277.0
14.0	283.0
15.0	260.0
16.0	223.0
17.0	223.0
18.0	223.0
19.0	199.0
20.0	207.0
21.0	184.0
22.0	194.0
23.0	190.0
24.0	178.0
25.0	186.0
26.0	177.0
27.0	165.0
28.0	138.0
29.0	154.0
30.0	152.0
31.0	137.0
32.0	162.0
33.0	114.0
34.0	126.0
35.0	129.0
36.0	131.0
37.0	136.0
38.0	122.0
39.0	121.0
40.0	91.0
41.0	120.0
42.0	103.0
43.0	107.0
44.0	96.0
45.0	110.0
46.0	107.0
47.0	110.0
48.0	101.0
49.0	90.0
50.0	15056.0
