#Duplication rate	Coverage
1.0	4485.0
2.0	2916.0
3.0	1978.0
4.0	1485.0
5.0	1105.0
6.0	939.0
7.0	875.0
8.0	680.0
9.0	634.0
10.0	531.0
11.0	457.0
12.0	432.0
13.0	411.0
14.0	359.0
15.0	308.0
16.0	273.0
17.0	287.0
18.0	251.0
19.0	240.0
20.0	209.0
21.0	196.0
22.0	170.0
23.0	174.0
24.0	147.0
25.0	144.0
26.0	128.0
27.0	136.0
28.0	131.0
29.0	136.0
30.0	118.0
31.0	108.0
32.0	98.0
33.0	110.0
34.0	96.0
35.0	83.0
36.0	83.0
37.0	72.0
38.0	72.0
39.0	81.0
40.0	70.0
41.0	64.0
42.0	66.0
43.0	52.0
44.0	48.0
45.0	44.0
46.0	49.0
47.0	56.0
48.0	57.0
49.0	41.0
50.0	2280.0
