#Duplication rate	Coverage
1.0	991.0
2.0	867.0
3.0	856.0
4.0	848.0
5.0	667.0
6.0	659.0
7.0	647.0
8.0	571.0
9.0	580.0
10.0	562.0
11.0	495.0
12.0	489.0
13.0	455.0
14.0	465.0
15.0	425.0
16.0	404.0
17.0	373.0
18.0	402.0
19.0	367.0
20.0	378.0
21.0	316.0
22.0	321.0
23.0	307.0
24.0	293.0
25.0	260.0
26.0	280.0
27.0	262.0
28.0	238.0
29.0	244.0
30.0	217.0
31.0	254.0
32.0	234.0
33.0	226.0
34.0	235.0
35.0	225.0
36.0	208.0
37.0	170.0
38.0	197.0
39.0	183.0
40.0	157.0
41.0	185.0
42.0	180.0
43.0	166.0
44.0	148.0
45.0	159.0
46.0	159.0
47.0	164.0
48.0	150.0
49.0	167.0
50.0	11154.0
