#Coverage (X)	Coverage
1.0	4.828946928401834
2.0	2.8793097682506783
3.0	1.458047687522992
4.0	1.458047687522992
5.0	1.458047687522992
6.0	1.454703541450698
7.0	1.4480152493060956
8.0	1.4480152493060956
9.0	1.4480152493060956
10.0	1.4480152493060956
11.0	1.4446711032338015
12.0	1.4446711032338015
13.0	1.4446711032338015
14.0	1.4446711032338015
15.0	1.4446711032338015
16.0	1.4446711032338015
17.0	1.4446711032338015
18.0	1.4446711032338015
19.0	1.4446711032338015
20.0	1.4446711032338015
21.0	1.4446711032338015
22.0	1.4446711032338015
23.0	1.4446711032338015
24.0	1.4446711032338015
25.0	1.4446711032338015
26.0	1.4446711032338015
27.0	1.4446711032338015
28.0	1.4446711032338015
29.0	1.4446711032338015
30.0	1.4446711032338015
31.0	1.4446711032338015
32.0	1.4446711032338015
33.0	1.4446711032338015
34.0	1.4446711032338015
35.0	1.4446711032338015
36.0	1.4446711032338015
37.0	1.4446711032338015
38.0	1.4446711032338015
39.0	1.4446711032338015
40.0	1.4446711032338015
41.0	1.4446711032338015
42.0	1.4446711032338015
43.0	1.4446711032338015
44.0	1.4446711032338015
45.0	1.4446711032338015
46.0	1.4446711032338015
47.0	1.4446711032338015
48.0	1.4446711032338015
49.0	1.4446711032338015
50.0	1.4446711032338015
51.0	1.4446711032338015
