#Duplication rate	Coverage
1.0	3631.0
2.0	2575.0
3.0	1903.0
4.0	1457.0
5.0	1256.0
6.0	1038.0
7.0	869.0
8.0	715.0
9.0	602.0
10.0	593.0
11.0	548.0
12.0	472.0
13.0	434.0
14.0	379.0
15.0	374.0
16.0	287.0
17.0	292.0
18.0	254.0
19.0	244.0
20.0	227.0
21.0	202.0
22.0	190.0
23.0	180.0
24.0	178.0
25.0	167.0
26.0	171.0
27.0	151.0
28.0	124.0
29.0	129.0
30.0	115.0
31.0	145.0
32.0	107.0
33.0	99.0
34.0	95.0
35.0	109.0
36.0	84.0
37.0	86.0
38.0	77.0
39.0	89.0
40.0	77.0
41.0	90.0
42.0	78.0
43.0	71.0
44.0	68.0
45.0	85.0
46.0	59.0
47.0	59.0
48.0	68.0
49.0	65.0
50.0	3379.0
