#Duplication rate	Coverage
1.0	3526.0
2.0	2139.0
3.0	1353.0
4.0	945.0
5.0	719.0
6.0	621.0
7.0	509.0
8.0	422.0
9.0	372.0
10.0	316.0
11.0	274.0
12.0	244.0
13.0	218.0
14.0	200.0
15.0	177.0
16.0	157.0
17.0	168.0
18.0	130.0
19.0	117.0
20.0	105.0
21.0	95.0
22.0	84.0
23.0	90.0
24.0	62.0
25.0	79.0
26.0	58.0
27.0	50.0
28.0	46.0
29.0	43.0
30.0	40.0
31.0	44.0
32.0	46.0
33.0	47.0
34.0	37.0
35.0	42.0
36.0	32.0
37.0	34.0
38.0	35.0
39.0	32.0
40.0	34.0
41.0	28.0
42.0	26.0
43.0	18.0
44.0	25.0
45.0	15.0
46.0	28.0
47.0	20.0
48.0	15.0
49.0	13.0
50.0	242.0
