#Coverage (X)	Coverage
1.0	63.24783466541818
2.0	47.065511821556356
3.0	28.334949670601603
4.0	19.426144533993238
5.0	10.179580644082534
6.0	5.651606862187748
7.0	2.865933183961488
8.0	1.387820620004689
9.0	0.3946092365314655
10.0	0.29094070829015095
11.0	0.270875831856344
12.0	0.270875831856344
13.0	0.08025950573521357
14.0	0.07691535966291951
15.0	0.07357121359062546
16.0	0.07357121359062546
17.0	0.07022706751833141
18.0	0.07022706751833141
19.0	0.07022706751833141
20.0	0.06688292144603736
21.0	0.0635387753737433
22.0	0.050162191084538676
23.0	0.046818045012244625
24.0	0.046818045012244625
25.0	0.04012975286764231
26.0	0.030097314650745943
27.0	0.02340902250614363
28.0	0.020064876433849577
29.0	0.020064876433849577
30.0	0.01003243821695321
31.0	5.6843418860808015E-14
32.0	5.6843418860808015E-14
33.0	5.6843418860808015E-14
34.0	5.6843418860808015E-14
35.0	5.6843418860808015E-14
36.0	5.6843418860808015E-14
37.0	5.6843418860808015E-14
38.0	5.6843418860808015E-14
39.0	5.6843418860808015E-14
40.0	5.6843418860808015E-14
41.0	5.6843418860808015E-14
42.0	5.6843418860808015E-14
43.0	5.6843418860808015E-14
44.0	5.6843418860808015E-14
45.0	5.6843418860808015E-14
46.0	5.6843418860808015E-14
47.0	5.6843418860808015E-14
48.0	5.6843418860808015E-14
49.0	5.6843418860808015E-14
50.0	5.6843418860808015E-14
51.0	5.6843418860808015E-14
