#Coverage	Number of genomic locations
0.0	31.0
1.0	70.0
2.0	51.0
3.0	7.0
4.0	30.0
5.0	44.0
6.0	71.0
7.0	2.0
8.0	2.0
9.0	2.0
10.0	2.0
11.0	21.0
12.0	45.0
13.0	54.0
14.0	83.0
16.0	28.0
17.0	6.0
18.0	23.0
19.0	17.0
20.0	21.0
21.0	43.0
22.0	63.0
23.0	135.0
24.0	145.0
25.0	148.0
26.0	209.0
27.0	170.0
28.0	161.0
29.0	227.0
30.0	211.0
31.0	98.0
32.0	215.0
33.0	282.0
34.0	337.0
35.0	275.0
36.0	218.0
37.0	337.0
38.0	296.0
39.0	528.0
40.0	386.0
41.0	480.0
42.0	392.0
43.0	354.0
44.0	347.0
45.0	338.0
46.0	407.0
47.0	487.0
48.0	361.0
49.0	529.0
50.0	343.0
51.0	514.0
52.0	316.0
53.0	471.0
54.0	441.0
55.0	323.0
56.0	264.0
57.0	319.0
58.0	375.0
59.0	337.0
60.0	417.0
61.0	380.0
62.0	437.0
63.0	586.0
64.0	433.0
65.0	409.0
66.0	365.0
67.0	427.0
68.0	380.0
69.0	437.0
70.0	393.0
71.0	365.0
72.0	451.0
73.0	447.0
74.0	366.0
75.0	360.0
76.0	321.0
77.0	350.0
78.0	260.0
79.0	399.0
80.0	249.0
81.0	174.0
82.0	176.0
83.0	256.0
84.0	216.0
85.0	222.0
86.0	204.0
87.0	316.0
88.0	275.0
89.0	226.0
90.0	218.0
91.0	292.0
92.0	309.0
93.0	240.0
94.0	175.0
95.0	180.0
96.0	151.0
97.0	172.0
98.0	119.0
99.0	105.0
100.0	142.0
101.0	134.0
102.0	168.0
103.0	199.0
104.0	212.0
105.0	167.0
106.0	139.0
107.0	135.0
108.0	129.0
109.0	114.0
110.0	85.0
111.0	120.0
112.0	126.0
113.0	96.0
114.0	115.0
115.0	120.0
116.0	85.0
117.0	66.0
118.0	84.0
119.0	74.0
120.0	74.0
121.0	66.0
122.0	79.0
123.0	47.0
124.0	73.0
125.0	70.0
126.0	92.0
127.0	74.0
128.0	110.0
129.0	74.0
130.0	51.0
131.0	35.0
132.0	37.0
133.0	24.0
134.0	24.0
135.0	30.0
136.0	22.0
137.0	31.0
138.0	13.0
139.0	23.0
140.0	37.0
141.0	21.0
142.0	36.0
143.0	37.0
144.0	45.0
145.0	44.0
146.0	26.0
147.0	13.0
148.0	37.0
149.0	25.0
150.0	27.0
151.0	15.0
152.0	15.0
153.0	9.0
154.0	20.0
155.0	61.0
156.0	36.0
157.0	18.0
158.0	19.0
159.0	36.0
160.0	19.0
161.0	21.0
162.0	15.0
163.0	19.0
164.0	8.0
165.0	15.0
166.0	17.0
167.0	22.0
168.0	29.0
169.0	20.0
170.0	18.0
171.0	16.0
172.0	13.0
173.0	19.0
174.0	13.0
175.0	17.0
176.0	21.0
177.0	10.0
178.0	12.0
179.0	11.0
180.0	9.0
181.0	20.0
182.0	22.0
183.0	25.0
184.0	8.0
185.0	26.0
186.0	7.0
187.0	12.0
188.0	10.0
189.0	2.0
190.0	2.0
191.0	9.0
192.0	10.0
193.0	14.0
194.0	2.0
195.0	7.0
196.0	1.0
197.0	5.0
198.0	8.0
199.0	9.0
200.0	13.0
202.0	10.0
203.0	4.0
204.0	6.0
205.0	4.0
206.0	4.0
208.0	3.0
209.0	2.0
211.0	2.0
212.0	9.0
213.0	7.0
214.0	4.0
215.0	2.0
216.0	5.0
217.0	3.0
218.0	15.0
219.0	3.0
220.0	2.0
221.0	4.0
223.0	3.0
225.0	6.0
226.0	6.0
227.0	3.0
228.0	1.0
229.0	1.0
232.0	1.0
234.0	1.0
235.0	1.0
236.0	1.0
242.0	2.0
243.0	4.0
245.0	6.0
246.0	1.0
248.0	6.0
251.0	4.0
253.0	1.0
259.0	1.0
260.0	2.0
261.0	2.0
262.0	3.0
263.0	3.0
264.0	4.0
265.0	2.0
266.0	1.0
268.0	1.0
272.0	3.0
273.0	9.0
274.0	4.0
275.0	2.0
276.0	2.0
280.0	2.0
282.0	4.0
283.0	1.0
290.0	1.0
297.0	1.0
298.0	1.0
306.0	2.0
316.0	2.0
320.0	1.0
326.0	1.0
327.0	3.0
328.0	2.0
329.0	3.0
330.0	4.0
331.0	2.0
332.0	4.0
333.0	3.0
334.0	3.0
335.0	3.0
336.0	3.0
338.0	6.0
339.0	1.0
340.0	1.0
341.0	5.0
342.0	4.0
343.0	3.0
345.0	1.0
346.0	1.0
347.0	2.0
348.0	1.0
349.0	2.0
353.0	3.0
354.0	2.0
355.0	1.0
356.0	4.0
357.0	1.0
358.0	1.0
359.0	9.0
360.0	7.0
361.0	2.0
364.0	2.0
366.0	3.0
367.0	13.0
368.0	10.0
369.0	4.0
370.0	6.0
371.0	18.0
372.0	5.0
374.0	1.0
413.0	1.0
419.0	1.0
428.0	1.0
440.0	1.0
446.0	1.0
452.0	1.0
453.0	2.0
454.0	5.0
455.0	6.0
456.0	1.0
457.0	12.0
458.0	4.0
462.0	1.0
463.0	2.0
464.0	10.0
465.0	14.0
466.0	2.0
467.0	9.0
1677.0	1.0
3058.0	1.0
3232.0	1.0
3394.0	1.0
3462.0	1.0
3600.0	1.0
3655.0	1.0
3685.0	1.0
3690.0	1.0
3694.0	1.0
3697.0	1.0
3720.0	1.0
3726.0	1.0
3746.0	1.0
3795.0	1.0
3802.0	1.0
3813.0	1.0
3834.0	1.0
3851.0	1.0
3856.0	1.0
3857.0	1.0
3860.0	1.0
3861.0	1.0
3862.0	1.0
3864.0	4.0
3866.0	15.0
3867.0	3.0
