#Insert size (bp)	insert size
8.0	1.0
14.0	1.0
37.0	1.0
40.0	1.0
45.0	1.0
48.0	1.0
50.0	1.0
51.0	1.0
57.0	2.0
58.0	2.0
59.0	2.0
61.0	4.0
62.0	2.0
64.0	4.0
65.0	3.0
66.0	2.0
67.0	6.0
68.0	4.0
69.0	4.0
70.0	8.0
71.0	4.0
74.0	6.0
75.0	4.0
76.0	1.0
77.0	4.0
78.0	4.0
79.0	7.0
80.0	2.0
81.0	4.0
82.0	7.0
83.0	11.0
84.0	9.0
85.0	4.0
86.0	7.0
87.0	11.0
88.0	9.0
89.0	14.0
90.0	4.0
91.0	1.0
92.0	4.0
93.0	11.0
95.0	4.0
96.0	5.0
97.0	5.0
98.0	11.0
99.0	6.0
100.0	5.0
101.0	4.0
102.0	10.0
103.0	4.0
104.0	4.0
105.0	6.0
106.0	3.0
107.0	3.0
108.0	12.0
109.0	7.0
110.0	67.0
111.0	9.0
112.0	7.0
113.0	7.0
114.0	12.0
115.0	4.0
116.0	11.0
117.0	13.0
118.0	6.0
119.0	8.0
120.0	9.0
121.0	9.0
122.0	8.0
123.0	42.0
124.0	12.0
125.0	10.0
126.0	5.0
127.0	8.0
128.0	10.0
129.0	13.0
130.0	17.0
131.0	14.0
132.0	9.0
133.0	13.0
134.0	11.0
135.0	10.0
136.0	22.0
137.0	13.0
138.0	10.0
139.0	11.0
140.0	12.0
141.0	14.0
142.0	13.0
143.0	4.0
144.0	8.0
145.0	6.0
146.0	9.0
147.0	19.0
148.0	14.0
149.0	16.0
150.0	11.0
151.0	3.0
152.0	3.0
153.0	4.0
154.0	9.0
155.0	12.0
156.0	8.0
157.0	11.0
158.0	17.0
159.0	6.0
160.0	10.0
161.0	9.0
162.0	10.0
163.0	12.0
164.0	8.0
165.0	10.0
166.0	7.0
167.0	6.0
168.0	7.0
169.0	12.0
170.0	7.0
171.0	12.0
172.0	15.0
173.0	9.0
174.0	4.0
175.0	8.0
176.0	4.0
177.0	7.0
178.0	10.0
179.0	11.0
180.0	8.0
181.0	20.0
182.0	10.0
183.0	10.0
184.0	14.0
185.0	8.0
186.0	10.0
187.0	24.0
188.0	7.0
189.0	13.0
190.0	8.0
191.0	12.0
192.0	27.0
193.0	14.0
194.0	15.0
195.0	8.0
196.0	9.0
197.0	4.0
198.0	11.0
199.0	13.0
200.0	5.0
201.0	6.0
202.0	7.0
203.0	5.0
204.0	6.0
205.0	118.0
206.0	28.0
207.0	19.0
208.0	22.0
209.0	18.0
210.0	23.0
211.0	5.0
212.0	16.0
213.0	13.0
214.0	12.0
215.0	31.0
216.0	10.0
217.0	6.0
218.0	5.0
219.0	29.0
220.0	10.0
221.0	11.0
222.0	7.0
223.0	9.0
224.0	8.0
225.0	18.0
226.0	175.0
227.0	12.0
228.0	13.0
229.0	14.0
230.0	11.0
231.0	22.0
232.0	10.0
233.0	19.0
234.0	18.0
235.0	10.0
236.0	18.0
237.0	7.0
238.0	11.0
239.0	9.0
240.0	6.0
241.0	9.0
242.0	8.0
243.0	5.0
244.0	6.0
245.0	9.0
246.0	7.0
247.0	7.0
248.0	9.0
249.0	3.0
250.0	7.0
251.0	9.0
252.0	4.0
253.0	12.0
254.0	9.0
255.0	5.0
256.0	19.0
257.0	10.0
258.0	4.0
259.0	10.0
260.0	2.0
261.0	2.0
262.0	6.0
263.0	4.0
264.0	7.0
265.0	10.0
266.0	7.0
267.0	9.0
268.0	6.0
269.0	23.0
270.0	5.0
271.0	7.0
272.0	17.0
273.0	9.0
274.0	5.0
275.0	6.0
276.0	11.0
277.0	5.0
278.0	8.0
279.0	6.0
280.0	12.0
281.0	10.0
282.0	8.0
283.0	7.0
284.0	8.0
285.0	7.0
286.0	6.0
287.0	9.0
288.0	7.0
289.0	9.0
290.0	10.0
291.0	9.0
292.0	6.0
293.0	1.0
294.0	6.0
295.0	4.0
296.0	5.0
297.0	8.0
298.0	7.0
299.0	6.0
300.0	12.0
301.0	18.0
302.0	5.0
303.0	4.0
304.0	7.0
305.0	9.0
306.0	11.0
307.0	6.0
308.0	7.0
309.0	10.0
310.0	6.0
311.0	10.0
312.0	6.0
313.0	4.0
314.0	8.0
315.0	4.0
316.0	2.0
317.0	9.0
318.0	5.0
319.0	7.0
320.0	8.0
321.0	6.0
322.0	9.0
323.0	11.0
324.0	8.0
325.0	7.0
326.0	6.0
327.0	7.0
328.0	10.0
329.0	8.0
330.0	6.0
331.0	4.0
332.0	8.0
333.0	8.0
334.0	6.0
335.0	6.0
336.0	7.0
337.0	9.0
338.0	10.0
339.0	8.0
340.0	10.0
341.0	5.0
342.0	6.0
343.0	9.0
344.0	9.0
345.0	6.0
346.0	13.0
347.0	8.0
348.0	6.0
349.0	7.0
350.0	9.0
351.0	8.0
352.0	5.0
353.0	4.0
354.0	6.0
355.0	6.0
356.0	8.0
357.0	10.0
358.0	4.0
359.0	9.0
360.0	5.0
361.0	10.0
362.0	12.0
363.0	7.0
364.0	4.0
365.0	15.0
366.0	8.0
367.0	57.0
368.0	22.0
369.0	8.0
370.0	19.0
371.0	20.0
372.0	38.0
373.0	23.0
374.0	40.0
375.0	59.0
376.0	72.0
377.0	79.0
378.0	95.0
379.0	93.0
380.0	101.0
381.0	98.0
382.0	90.0
383.0	82.0
384.0	67.0
385.0	79.0
386.0	79.0
387.0	264.0
388.0	76.0
389.0	74.0
390.0	79.0
391.0	71.0
392.0	66.0
393.0	65.0
394.0	34.0
395.0	32.0
396.0	30.0
397.0	40.0
398.0	36.0
399.0	39.0
400.0	38.0
401.0	43.0
402.0	39.0
403.0	40.0
404.0	34.0
405.0	29.0
406.0	20.0
407.0	18.0
408.0	25.0
409.0	19.0
410.0	15.0
411.0	20.0
412.0	10.0
413.0	9.0
414.0	8.0
415.0	14.0
416.0	11.0
417.0	8.0
418.0	6.0
419.0	5.0
422.0	2.0
424.0	1.0
426.0	1.0
427.0	5.0
428.0	1.0
430.0	5.0
431.0	2.0
433.0	1.0
438.0	2.0
439.0	1.0
441.0	2.0
448.0	1.0
449.0	3.0
452.0	2.0
457.0	2.0
458.0	1.0
460.0	1.0
463.0	3.0
467.0	1.0
469.0	1.0
470.0	2.0
471.0	1.0
473.0	1.0
474.0	1.0
475.0	5.0
476.0	1.0
485.0	1.0
486.0	4.0
487.0	1.0
489.0	3.0
490.0	1.0
491.0	6.0
492.0	1.0
494.0	1.0
497.0	2.0
498.0	1.0
503.0	2.0
506.0	1.0
509.0	1.0
512.0	1.0
517.0	1.0
522.0	1.0
524.0	1.0
530.0	1.0
543.0	1.0
544.0	1.0
547.0	1.0
571.0	1.0
572.0	1.0
573.0	1.0
575.0	1.0
579.0	1.0
584.0	2.0
593.0	1.0
597.0	2.0
599.0	1.0
600.0	2.0
601.0	2.0
607.0	4.0
608.0	1.0
610.0	1.0
611.0	1.0
615.0	1.0
616.0	1.0
619.0	1.0
621.0	3.0
622.0	1.0
626.0	13.0
628.0	2.0
630.0	1.0
635.0	1.0
638.0	3.0
639.0	1.0
642.0	1.0
682.0	1.0
690.0	1.0
704.0	1.0
707.0	1.0
709.0	21.0
710.0	2.0
711.0	1.0
726.0	1.0
728.0	1.0
729.0	1.0
734.0	1.0
735.0	6.0
741.0	1.0
751.0	4.0
757.0	1.0
759.0	1.0
761.0	2.0
765.0	3.0
774.0	1.0
777.0	1.0
797.0	2.0
799.0	1.0
803.0	6.0
809.0	69.0
810.0	4.0
814.0	1.0
815.0	1.0
816.0	2.0
818.0	3.0
824.0	1.0
825.0	6.0
830.0	1.0
831.0	3.0
837.0	1.0
846.0	6.0
849.0	3.0
850.0	1.0
851.0	1.0
852.0	5.0
854.0	1.0
856.0	1.0
858.0	2.0
859.0	1.0
864.0	1.0
866.0	1.0
867.0	1.0
870.0	4.0
877.0	1.0
888.0	1.0
921.0	1.0
922.0	65.0
933.0	2.0
947.0	2.0
949.0	1.0
950.0	1.0
961.0	13.0
963.0	1.0
968.0	1.0
979.0	1.0
982.0	1.0
984.0	1.0
985.0	1.0
986.0	1.0
987.0	1.0
989.0	1.0
990.0	1.0
991.0	1.0
997.0	1.0
998.0	4.0
1006.0	3.0
1012.0	2.0
1013.0	2.0
1019.0	1.0
1020.0	1.0
1021.0	2.0
1024.0	1.0
1026.0	3.0
1029.0	3.0
1030.0	1.0
1031.0	1.0
1032.0	1.0
1044.0	1.0
1053.0	1.0
1055.0	1.0
1064.0	3.0
1075.0	1.0
1088.0	1.0
1090.0	2.0
1091.0	1.0
1097.0	1.0
1105.0	1.0
1108.0	1.0
1119.0	1.0
1123.0	1.0
1134.0	1.0
1145.0	5.0
1147.0	1.0
1156.0	1.0
1158.0	1.0
1189.0	2.0
1193.0	1.0
1194.0	1.0
1196.0	2.0
1198.0	1.0
1201.0	1.0
1207.0	1.0
1210.0	4.0
1219.0	1.0
1230.0	1.0
1241.0	1.0
1247.0	1.0
1255.0	1.0
1265.0	1.0
1316.0	3.0
1321.0	1.0
1345.0	32.0
1346.0	1.0
1348.0	1.0
1349.0	1.0
1363.0	1.0
1381.0	1.0
1382.0	2.0
1384.0	1.0
1393.0	1.0
1395.0	2.0
1396.0	1.0
1405.0	1.0
1406.0	2.0
1407.0	3.0
1410.0	1.0
1411.0	1.0
1434.0	1.0
1436.0	1.0
1437.0	1.0
1446.0	1.0
1451.0	2.0
1452.0	2.0
1454.0	1.0
1455.0	1.0
1468.0	1.0
1470.0	2.0
1474.0	1.0
1475.0	6.0
1480.0	1.0
1488.0	3.0
1492.0	3.0
1493.0	7.0
1501.0	1.0
1507.0	1.0
1512.0	1.0
1527.0	1.0
1542.0	1.0
1548.0	1.0
1557.0	1.0
1570.0	30.0
1573.0	1.0
1576.0	1.0
1580.0	1.0
1587.0	1.0
1590.0	1.0
1594.0	1.0
1606.0	1.0
1609.0	1.0
1616.0	3.0
1622.0	1.0
1623.0	2.0
1626.0	1.0
1644.0	1.0
1646.0	1.0
1661.0	1.0
1667.0	2.0
1695.0	1.0
1698.0	1.0
1702.0	1.0
1703.0	1.0
1724.0	5.0
1737.0	4.0
1740.0	1.0
1745.0	1.0
1747.0	1.0
1768.0	1.0
1774.0	1.0
