#Duplication rate	Coverage
1.0	1985.0
2.0	1135.0
3.0	743.0
4.0	541.0
5.0	456.0
6.0	355.0
7.0	270.0
8.0	222.0
9.0	181.0
10.0	169.0
11.0	154.0
12.0	115.0
13.0	116.0
14.0	86.0
15.0	79.0
16.0	87.0
17.0	83.0
18.0	59.0
19.0	64.0
20.0	57.0
21.0	57.0
22.0	43.0
23.0	58.0
24.0	37.0
25.0	50.0
26.0	26.0
27.0	35.0
28.0	25.0
29.0	36.0
30.0	24.0
31.0	31.0
32.0	23.0
33.0	15.0
34.0	20.0
35.0	14.0
36.0	17.0
37.0	16.0
38.0	17.0
39.0	16.0
40.0	18.0
41.0	16.0
42.0	10.0
43.0	14.0
44.0	18.0
45.0	9.0
46.0	10.0
47.0	8.0
48.0	4.0
49.0	11.0
50.0	324.0
