#Duplication rate	Coverage
1.0	3329.0
2.0	2244.0
3.0	1712.0
4.0	1325.0
5.0	1137.0
6.0	960.0
7.0	864.0
8.0	698.0
9.0	653.0
10.0	593.0
11.0	481.0
12.0	485.0
13.0	436.0
14.0	387.0
15.0	332.0
16.0	328.0
17.0	292.0
18.0	277.0
19.0	239.0
20.0	253.0
21.0	194.0
22.0	208.0
23.0	225.0
24.0	181.0
25.0	168.0
26.0	169.0
27.0	160.0
28.0	147.0
29.0	161.0
30.0	148.0
31.0	124.0
32.0	125.0
33.0	124.0
34.0	119.0
35.0	126.0
36.0	113.0
37.0	118.0
38.0	115.0
39.0	106.0
40.0	104.0
41.0	113.0
42.0	92.0
43.0	104.0
44.0	81.0
45.0	73.0
46.0	102.0
47.0	74.0
48.0	73.0
49.0	82.0
50.0	4625.0
