#Duplication rate	Coverage
1.0	4055.0
2.0	2324.0
3.0	1636.0
4.0	1251.0
5.0	1029.0
6.0	886.0
7.0	653.0
8.0	615.0
9.0	501.0
10.0	471.0
11.0	359.0
12.0	372.0
13.0	303.0
14.0	305.0
15.0	268.0
16.0	237.0
17.0	214.0
18.0	191.0
19.0	197.0
20.0	146.0
21.0	130.0
22.0	137.0
23.0	124.0
24.0	102.0
25.0	93.0
26.0	84.0
27.0	82.0
28.0	73.0
29.0	78.0
30.0	69.0
31.0	65.0
32.0	56.0
33.0	53.0
34.0	42.0
35.0	48.0
36.0	42.0
37.0	31.0
38.0	33.0
39.0	32.0
40.0	30.0
41.0	23.0
42.0	18.0
43.0	9.0
44.0	10.0
45.0	14.0
46.0	19.0
47.0	19.0
48.0	16.0
49.0	11.0
50.0	130.0
