#GC Content (%)	Sample
1.0	2.051279713641352E-5
2.0	1.1395998409118622E-6
3.0	1.1395998409118622E-6
4.0	1.1395998409118622E-6
5.0	1.025639856820676E-5
6.0	0.0
7.0	0.0
8.0	0.0
9.0	1.1395998409118622E-6
10.0	1.1395998409118622E-6
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	0.0
16.0	0.0
17.0	3.4187995227355867E-6
18.0	1.1395998409118622E-6
19.0	1.1395998409118622E-6
20.0	5.697999204559311E-6
21.0	2.2791996818237244E-6
22.0	9.116798727294898E-6
23.0	9.116798727294898E-6
24.0	1.2535598250030486E-5
25.0	5.242159268194566E-5
26.0	6.814807048652937E-4
27.0	0.003195437953916862
28.0	0.0029321903906662215
29.0	0.0030165207788936995
30.0	0.006652983871243452
31.0	0.010901412078162873
32.0	0.01730710278392845
33.0	0.024274616211263575
34.0	0.03577089940638245
35.0	0.05105065407332869
36.0	0.06142557102499029
37.0	0.06550305925577293
38.0	0.06379593869408696
39.0	0.08841699325698775
40.0	0.189834541499098
41.0	0.05538569186815741
42.0	0.04950535668905221
43.0	0.0474597749746154
44.0	0.04080907030305378
45.0	0.02553045523594845
46.0	0.02578116720094906
47.0	0.02766036733861272
48.0	0.024713362150014642
49.0	0.02067917871318665
50.0	0.020391999553276863
51.0	0.01760681754208827
52.0	0.009745857839478246
53.0	0.006230192330265151
54.0	0.0029994267812800206
55.0	5.584039220468125E-4
56.0	7.977198886383035E-6
57.0	6.837599045471174E-6
58.0	6.837599045471173E-6
59.0	4.558399363647449E-6
60.0	6.837599045471173E-6
61.0	1.1395998409118622E-6
62.0	0.0
63.0	0.0
64.0	1.1395998409118622E-6
65.0	0.0
66.0	0.0
67.0	5.697999204559311E-6
68.0	0.0
69.0	1.1395998409118622E-6
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	2.2791996818237244E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.697999204559311E-6
