#Duplication rate	Coverage
1.0	961.0
2.0	1000.0
3.0	822.0
4.0	831.0
5.0	842.0
6.0	861.0
7.0	809.0
8.0	826.0
9.0	857.0
10.0	842.0
11.0	845.0
12.0	868.0
13.0	815.0
14.0	780.0
15.0	798.0
16.0	749.0
17.0	748.0
18.0	718.0
19.0	681.0
20.0	622.0
21.0	579.0
22.0	615.0
23.0	521.0
24.0	512.0
25.0	511.0
26.0	472.0
27.0	463.0
28.0	409.0
29.0	415.0
30.0	360.0
31.0	335.0
32.0	314.0
33.0	323.0
34.0	257.0
35.0	327.0
36.0	259.0
37.0	250.0
38.0	248.0
39.0	213.0
40.0	221.0
41.0	177.0
42.0	178.0
43.0	165.0
44.0	160.0
45.0	161.0
46.0	143.0
47.0	125.0
48.0	121.0
49.0	124.0
50.0	3206.0
