#Coverage (X)	Coverage
1.0	100.0
2.0	100.0
3.0	100.0
4.0	100.0
5.0	100.0
6.0	100.0
7.0	100.0
8.0	100.0
9.0	100.0
10.0	99.9966558539277
11.0	99.9966558539277
12.0	99.9966558539277
13.0	99.9966558539277
14.0	99.9966558539277
15.0	99.9966558539277
16.0	99.9966558539277
17.0	99.9966558539277
18.0	99.9966558539277
19.0	99.9966558539277
20.0	99.9966558539277
21.0	99.9966558539277
22.0	99.9966558539277
23.0	99.9966558539277
24.0	99.9966558539277
25.0	99.9966558539277
26.0	99.9966558539277
27.0	99.9966558539277
28.0	99.9966558539277
29.0	99.9966558539277
30.0	99.9966558539277
31.0	99.9966558539277
32.0	99.9966558539277
33.0	99.9966558539277
34.0	99.9966558539277
35.0	99.9966558539277
36.0	99.9966558539277
37.0	99.9966558539277
38.0	99.9966558539277
39.0	99.9966558539277
40.0	99.9966558539277
41.0	99.9966558539277
42.0	99.9966558539277
43.0	99.9966558539277
44.0	99.9966558539277
45.0	99.9966558539277
46.0	99.9966558539277
47.0	99.9966558539277
48.0	99.9966558539277
49.0	99.9966558539277
50.0	99.9966558539277
51.0	99.9966558539277
