#Duplication rate	Coverage
1.0	3210.0
2.0	2450.0
3.0	1508.0
4.0	1310.0
5.0	1005.0
6.0	834.0
7.0	671.0
8.0	653.0
9.0	521.0
10.0	505.0
11.0	436.0
12.0	421.0
13.0	377.0
14.0	338.0
15.0	316.0
16.0	310.0
17.0	275.0
18.0	270.0
19.0	214.0
20.0	203.0
21.0	195.0
22.0	196.0
23.0	177.0
24.0	166.0
25.0	174.0
26.0	149.0
27.0	138.0
28.0	157.0
29.0	124.0
30.0	111.0
31.0	95.0
32.0	99.0
33.0	97.0
34.0	97.0
35.0	84.0
36.0	81.0
37.0	101.0
38.0	75.0
39.0	79.0
40.0	59.0
41.0	58.0
42.0	62.0
43.0	63.0
44.0	67.0
45.0	58.0
46.0	52.0
47.0	54.0
48.0	38.0
49.0	50.0
50.0	860.0
