#Duplication rate	Coverage
1.0	4082.0
2.0	2724.0
3.0	1885.0
4.0	1383.0
5.0	1068.0
6.0	841.0
7.0	712.0
8.0	605.0
9.0	549.0
10.0	438.0
11.0	424.0
12.0	359.0
13.0	364.0
14.0	307.0
15.0	318.0
16.0	307.0
17.0	275.0
18.0	264.0
19.0	261.0
20.0	223.0
21.0	210.0
22.0	207.0
23.0	223.0
24.0	197.0
25.0	223.0
26.0	197.0
27.0	190.0
28.0	150.0
29.0	174.0
30.0	179.0
31.0	139.0
32.0	145.0
33.0	128.0
34.0	142.0
35.0	131.0
36.0	139.0
37.0	127.0
38.0	105.0
39.0	115.0
40.0	108.0
41.0	103.0
42.0	110.0
43.0	96.0
44.0	91.0
45.0	92.0
46.0	97.0
47.0	98.0
48.0	76.0
49.0	84.0
50.0	3176.0
