#Duplication rate	Coverage
1.0	3401.0
2.0	3616.0
3.0	2147.0
4.0	2195.0
5.0	1480.0
6.0	1346.0
7.0	907.0
8.0	804.0
9.0	605.0
10.0	516.0
11.0	370.0
12.0	332.0
13.0	231.0
14.0	225.0
15.0	153.0
16.0	126.0
17.0	116.0
18.0	87.0
19.0	75.0
20.0	61.0
21.0	51.0
22.0	30.0
23.0	47.0
24.0	29.0
25.0	32.0
26.0	25.0
27.0	22.0
28.0	22.0
29.0	18.0
30.0	9.0
31.0	18.0
32.0	15.0
33.0	11.0
34.0	18.0
35.0	12.0
36.0	13.0
37.0	7.0
38.0	9.0
39.0	9.0
40.0	8.0
41.0	10.0
42.0	4.0
43.0	8.0
44.0	10.0
45.0	10.0
46.0	9.0
47.0	2.0
48.0	7.0
49.0	5.0
50.0	475.0
