#Coverage (X)	Coverage
1.0	99.2509112798047
2.0	99.06363909975587
3.0	98.94659398722536
4.0	98.66234157107982
5.0	98.14065478380095
6.0	97.58218238972678
7.0	96.76621074808547
8.0	95.76965521853995
9.0	95.07407283550145
10.0	94.14105608132964
11.0	93.00070227067518
12.0	92.29174330334749
13.0	91.73327090927332
14.0	91.00759121158413
15.0	90.39226833428084
16.0	90.0244122663278
17.0	89.63983546801325
18.0	89.36561549008461
19.0	89.08805136608368
20.0	88.77704578135973
21.0	88.42256629769588
22.0	88.20185265692406
23.0	88.02461291509213
24.0	87.97110657793533
25.0	87.93097682506772
26.0	87.8406848811156
27.0	87.65675684713909
28.0	87.46279637494565
29.0	87.34575126241515
30.0	87.19526468916162
31.0	87.0748754305588
32.0	86.80399959870248
33.0	86.58663010400295
34.0	86.34250744072502
35.0	86.15189111460388
36.0	85.90776845132595
37.0	85.59341872052971
38.0	85.33591947296259
39.0	85.11520583219075
40.0	84.92458950606962
41.0	84.67043440457479
42.0	84.40624686486306
43.0	84.20894224659733
44.0	83.97485202153631
45.0	83.70397618967996
46.0	83.46988596461894
47.0	83.1990101327626
48.0	82.96157576162926
49.0	82.65057017690532
50.0	82.4599538507842
51.0	82.33287630003679
