#Coverage	Number of genomic locations
0.0	179.0
1.0	226.0
2.0	265.0
3.0	77.0
4.0	209.0
5.0	108.0
6.0	228.0
7.0	205.0
8.0	143.0
9.0	162.0
10.0	110.0
11.0	134.0
12.0	138.0
13.0	166.0
14.0	124.0
15.0	125.0
16.0	78.0
17.0	149.0
18.0	123.0
19.0	63.0
20.0	40.0
21.0	109.0
22.0	100.0
23.0	20.0
24.0	45.0
25.0	52.0
26.0	46.0
27.0	45.0
28.0	71.0
29.0	111.0
30.0	69.0
31.0	78.0
32.0	93.0
33.0	79.0
34.0	66.0
35.0	70.0
36.0	52.0
37.0	37.0
38.0	54.0
39.0	99.0
40.0	119.0
41.0	99.0
42.0	58.0
43.0	41.0
44.0	54.0
45.0	56.0
46.0	78.0
47.0	55.0
48.0	64.0
49.0	72.0
50.0	42.0
51.0	28.0
52.0	42.0
53.0	42.0
54.0	50.0
55.0	30.0
56.0	51.0
57.0	60.0
58.0	47.0
59.0	50.0
60.0	64.0
61.0	70.0
62.0	58.0
63.0	52.0
64.0	57.0
65.0	31.0
66.0	37.0
67.0	22.0
68.0	31.0
69.0	52.0
70.0	77.0
71.0	87.0
72.0	57.0
73.0	52.0
74.0	41.0
75.0	47.0
76.0	55.0
77.0	56.0
78.0	84.0
79.0	72.0
80.0	52.0
81.0	80.0
82.0	47.0
83.0	42.0
84.0	57.0
85.0	69.0
86.0	66.0
87.0	73.0
88.0	51.0
89.0	85.0
90.0	107.0
91.0	114.0
92.0	141.0
93.0	238.0
94.0	133.0
95.0	155.0
96.0	119.0
97.0	105.0
98.0	121.0
99.0	106.0
100.0	96.0
101.0	81.0
102.0	107.0
103.0	107.0
104.0	112.0
105.0	108.0
106.0	114.0
107.0	87.0
108.0	82.0
109.0	57.0
110.0	57.0
111.0	55.0
112.0	70.0
113.0	55.0
114.0	69.0
115.0	65.0
116.0	44.0
117.0	47.0
118.0	61.0
119.0	56.0
120.0	61.0
121.0	66.0
122.0	51.0
123.0	47.0
124.0	59.0
125.0	82.0
126.0	59.0
127.0	88.0
128.0	103.0
129.0	105.0
130.0	127.0
131.0	101.0
132.0	99.0
133.0	80.0
134.0	92.0
135.0	103.0
136.0	88.0
137.0	86.0
138.0	94.0
139.0	96.0
140.0	98.0
141.0	69.0
142.0	79.0
143.0	80.0
144.0	114.0
145.0	88.0
146.0	84.0
147.0	73.0
148.0	67.0
149.0	90.0
150.0	104.0
151.0	106.0
152.0	84.0
153.0	90.0
154.0	95.0
155.0	80.0
156.0	73.0
157.0	86.0
158.0	103.0
159.0	76.0
160.0	60.0
161.0	80.0
162.0	72.0
163.0	65.0
164.0	103.0
165.0	77.0
166.0	76.0
167.0	77.0
168.0	91.0
169.0	90.0
170.0	75.0
171.0	88.0
172.0	95.0
173.0	86.0
174.0	111.0
175.0	102.0
176.0	77.0
177.0	73.0
178.0	70.0
179.0	65.0
180.0	82.0
181.0	82.0
182.0	80.0
183.0	74.0
184.0	68.0
185.0	59.0
186.0	55.0
187.0	77.0
188.0	87.0
189.0	78.0
190.0	71.0
191.0	65.0
192.0	69.0
193.0	43.0
194.0	46.0
195.0	52.0
196.0	54.0
197.0	70.0
198.0	68.0
199.0	81.0
200.0	70.0
201.0	81.0
202.0	91.0
203.0	92.0
204.0	85.0
205.0	62.0
206.0	65.0
207.0	63.0
208.0	71.0
209.0	93.0
210.0	68.0
211.0	79.0
212.0	86.0
213.0	61.0
214.0	78.0
215.0	88.0
216.0	65.0
217.0	83.0
218.0	75.0
219.0	74.0
220.0	80.0
221.0	89.0
222.0	59.0
223.0	59.0
224.0	61.0
225.0	57.0
226.0	52.0
227.0	55.0
228.0	73.0
229.0	80.0
230.0	85.0
231.0	80.0
232.0	73.0
233.0	76.0
234.0	69.0
235.0	85.0
236.0	53.0
237.0	52.0
238.0	36.0
239.0	41.0
240.0	37.0
241.0	33.0
242.0	39.0
243.0	53.0
244.0	47.0
245.0	38.0
246.0	47.0
247.0	49.0
248.0	52.0
249.0	66.0
250.0	45.0
251.0	41.0
252.0	48.0
253.0	49.0
254.0	40.0
255.0	36.0
256.0	55.0
257.0	47.0
258.0	66.0
259.0	67.0
260.0	64.0
261.0	67.0
262.0	44.0
263.0	46.0
264.0	41.0
265.0	31.0
266.0	44.0
267.0	25.0
268.0	50.0
269.0	56.0
270.0	74.0
271.0	47.0
272.0	44.0
273.0	42.0
274.0	44.0
275.0	49.0
276.0	52.0
277.0	44.0
278.0	48.0
279.0	38.0
280.0	41.0
281.0	41.0
282.0	40.0
283.0	44.0
284.0	46.0
285.0	57.0
286.0	57.0
287.0	56.0
288.0	45.0
289.0	56.0
290.0	67.0
291.0	50.0
292.0	57.0
293.0	35.0
294.0	54.0
295.0	47.0
296.0	52.0
297.0	46.0
298.0	56.0
299.0	73.0
300.0	62.0
301.0	51.0
302.0	56.0
303.0	45.0
304.0	32.0
305.0	35.0
306.0	31.0
307.0	31.0
308.0	28.0
309.0	29.0
310.0	37.0
311.0	33.0
312.0	45.0
313.0	47.0
314.0	62.0
315.0	42.0
316.0	41.0
317.0	42.0
318.0	57.0
319.0	57.0
320.0	63.0
321.0	63.0
322.0	55.0
323.0	55.0
324.0	47.0
325.0	40.0
326.0	58.0
327.0	41.0
