#Coverage (X)	Coverage
1.0	37.273852121860685
2.0	36.39099755877337
3.0	35.62184396214427
4.0	35.0834364445039
5.0	34.692171354044746
6.0	34.31428284787479
7.0	34.18386115105507
8.0	33.923017757415636
9.0	33.5852590041133
10.0	33.23746781259405
11.0	32.933150520014706
12.0	32.72581346353208
13.0	32.49172323847105
14.0	32.103802294084204
15.0	31.826238170083272
16.0	31.501856001070124
17.0	31.391499180684207
18.0	31.204227000635385
19.0	30.973480921646654
20.0	30.822994348393138
21.0	30.669163629067313
22.0	30.49861217937999
23.0	30.445105842223185
24.0	30.25114537002976
25.0	30.10400294284854
26.0	29.99364612246262
27.0	29.92341905494432
28.0	29.756211751329303
29.0	29.696017122027897
30.0	29.582316155569686
31.0	29.535498110557484
32.0	29.461926896966872
33.0	29.32481690800256
34.0	29.244557402267347
35.0	29.177674480821338
36.0	29.09407082901383
37.0	29.050596930073922
38.0	29.02718790756782
39.0	28.97702571648331
40.0	28.95361669397721
41.0	28.933551817543403
42.0	28.9201752332542
43.0	28.910142795037302
44.0	28.866668896097394
45.0	28.846604019663587
46.0	28.83657158144669
47.0	28.80981841286828
48.0	28.793097682506783
49.0	28.77972109821758
50.0	28.77972109821758
51.0	28.776376952145284
