#Duplication rate	Coverage
1.0	4036.0
2.0	2398.0
3.0	1699.0
4.0	1295.0
5.0	1018.0
6.0	858.0
7.0	735.0
8.0	616.0
9.0	524.0
10.0	499.0
11.0	416.0
12.0	352.0
13.0	318.0
14.0	274.0
15.0	268.0
16.0	235.0
17.0	201.0
18.0	198.0
19.0	187.0
20.0	166.0
21.0	148.0
22.0	145.0
23.0	124.0
24.0	143.0
25.0	108.0
26.0	94.0
27.0	89.0
28.0	74.0
29.0	98.0
30.0	68.0
31.0	66.0
32.0	54.0
33.0	60.0
34.0	45.0
35.0	44.0
36.0	51.0
37.0	34.0
38.0	30.0
39.0	34.0
40.0	30.0
41.0	24.0
42.0	23.0
43.0	31.0
44.0	24.0
45.0	28.0
46.0	26.0
47.0	13.0
48.0	11.0
49.0	13.0
50.0	150.0
